scope,operation,variable,store_hint,flow,node_id,node_name
flow,set,ac_log_temp,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,get,ac_log_temp,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,get,ac_log_mode,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,get,log_ultimo_stato_ac,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,get,log_ultima_vmc,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,log_ultimo_stato_ac,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,log_ultima_vmc,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,get,vmc_velocita_inviata,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,vmc_velocita_inviata,,AI climate,ea54c259689cd3c1,Machine Learning domotico locale ad alta precisione
flow,set,produzione,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,consumo,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,powerwall_soc,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,temperatura,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,humidex_giorno,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,humidex_notte,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,temp_esterno,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,umidita_esterno,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,temp_cameraMatrimoniale,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_power,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,temp_esterno,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,umidita_esterno,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,condizionatore_stato,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,ultimo_avvio,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,ultimo_spegnimento,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,user_min_run_time,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,user_min_off_time,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,user_deficit_tolerance_time,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,user_vmc_max_notte,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,user_target_humidex_estate,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,user_emergency_humidex_away,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,produzione,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,consumo,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,powerwall_soc,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,powerwall_soc,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,temperatura,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,humidex_giorno,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,humidex_notte,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,temp_cameraMatrimoniale,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,ac_power,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,previsione_kwh_domani,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,previsione_data_domani,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,tutte_medie_storiche,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,efficienza_ricarica_storica,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,AI_climate_enabling,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,AI_climate_enabling,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,system_was_disabled,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,system_was_disabled,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,system_was_disabled,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,tentativi_riavvio_ac,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,tentativi_riavvio_ac,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,tentativi_riavvio_ac,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,AI_climate_enabling,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,tentativi_riavvio_ac,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,grace_period_time_range,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,grace_mode_solar,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,grace_mode_solar,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,umidita_bedroom,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,umidita_living,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,vmc_ultimo_cambio_ms,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,vmc_velocita_inviata,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,vmc_ultimo_cambio_ms,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,vmc_velocita_inviata,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,vmc_fanspeed,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,ac_log_temp,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,ac_log_mode,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,log_ultimo_stato_ac,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,log_ultima_vmc,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,log_ultimo_stato_ac,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,log_ultima_vmc,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
global,get,app_base_topic,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,get,vmc_velocita_inviata,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,vmc_velocita_inviata,,AI climate,96e723769e300aec,Machine Learning domotico locale ad alta precisione
flow,set,produzione,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,consumo,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,powerwall_soc,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,temperatura,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,humidex_giorno,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,humidex_notte,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,temp_esterno,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,umidita_esterno,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,temp_cameraMatrimoniale,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_power,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,temp_esterno,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,umidita_esterno,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,condizionatore_stato,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,ultimo_avvio,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,ultimo_spegnimento,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,user_min_run_time,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,user_min_off_time,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,user_deficit_tolerance_time,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,user_vmc_max_notte,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,user_target_humidex_estate,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,user_emergency_humidex_away,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,produzione,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,consumo,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,powerwall_soc,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,powerwall_soc,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,temperatura,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,humidex_giorno,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,humidex_notte,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,temp_cameraMatrimoniale,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,ac_power,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,previsione_kwh_domani,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,previsione_data_domani,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,tutte_medie_storiche,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,efficienza_ricarica_storica,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,AI_climate_enabling,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,AI_climate_enabling,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,system_was_disabled,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,system_was_disabled,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,system_was_disabled,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,tentativi_riavvio_ac,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,tentativi_riavvio_ac,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,tentativi_riavvio_ac,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,AI_climate_enabling,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,tentativi_riavvio_ac,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,grace_period_time_range,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,grace_mode_solar,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,grace_mode_solar,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_avvio,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,condizionatore_stato,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,set,ultimo_spegnimento,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,inizio_deficit_surplus,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,umidita_bedroom,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,umidita_living,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,vmc_ultimo_cambio_ms,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,vmc_velocita_inviata,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,vmc_ultimo_cambio_ms,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,vmc_velocita_inviata,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,vmc_fanspeed,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_temp,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,ac_log_mode,file,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,ac_log_temp,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,ac_log_mode,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,log_ultimo_stato_ac,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,log_ultima_vmc,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,log_ultimo_stato_ac,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,log_ultima_vmc,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,app_base_topic,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,get,vmc_velocita_inviata,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
flow,set,vmc_velocita_inviata,,AI climate,bd8f422a0d46006f,Machine Learning domotico locale ad alta precisione
global,get,holiday,,broadlink lights,c5fe6b1c.89db88,ON
global,get,holiday,,broadlink lights,a348ed52.3708f,holiday ?
global,get,holiday,,broadlink lights,6492e091.1cb7d,holiday or luciPiscinaAUTO ?
global,get,luciPiscinaAUTO,,broadlink lights,6492e091.1cb7d,holiday or luciPiscinaAUTO ?
global,get,holiday,,broadlink lights,8ad856af.4a0ea8,holiday or luciPiscinaAUTO ?
global,get,luciPiscinaAUTO,,broadlink lights,8ad856af.4a0ea8,holiday or luciPiscinaAUTO ?
flow,set,SolarIrradiance,,start local scripts,7fcb34dde7c4bb44,function 12
global,get,onvifModule,,PTZ camera,e9b2c2ce.d2c25,floreon 192.168.1.13
flow,get,isNight,,ZigBee sensors,976625b3.d8ed6,on
flow,get,isNight,,ZigBee sensors,562feb36.e6289c,on
flow,get,isNightOutdoor,,ZigBee sensors,8fecb2d0.f05288,on
flow,set,isNightOutdoor,,ZigBee sensors,7f6d38e5.eab28,"flow.set(""isNightOutdoor"")"
flow,set,isNight,,ZigBee sensors,c4473207.af258,"flow.set(""isNight"")"
global,get,SensorePorticoAbilitato,,ZigBee sensors,b2f2ca3617573acb,
flow,set,isNight,,ZigBee sensors,95a126ea98427313,metto a TRUE per accendere sempre
global,get,ZigbeeState,,ZigBee sensors,72de8f25d6ff90f6,function 6
global,set,ZigbeeState,,ZigBee sensors,4977de5e4ca7ab01,function 8
global,get,ZigbeeState,,ZigBee sensors,4977de5e4ca7ab01,function 8
global,set,ZigbeeState,,ZigBee sensors,4977de5e4ca7ab01,function 8
flow,get,firstFloorState,,Flow 1,c2f588a4.6cd34,
flow,set,firstFloorState,,Flow 1,c2f588a4.6cd34,
flow,set,fv,,Google Webhook,b10543f8.ac91e,
flow,set,homwpwr,,Google Webhook,b10543f8.ac91e,
flow,get,fv,,Google Webhook,b10543f8.ac91e,
flow,get,homepwr,,Google Webhook,b10543f8.ac91e,
flow,get,setpoint,,Diverter,a841c39dc4d2ac12,PID
flow,set,setpoint,,Diverter,a841c39dc4d2ac12,PID
flow,set,thermostat_min,,Flow 2,c8e9d9dcbf2503eb,function 17
flow,set,thermostat_max,,Flow 2,c8e9d9dcbf2503eb,function 17
